latitude,longitude,GEOID,County,State_Abbrev,Geo_ID,closest_plant,distance,plant_capacity
32.5481331978,-94.3714865548,48203,Harrison County,TX,0500000US48203,Grand Gulf Nuclear Station,198.0,1440.0
35.8400259506,-102.602862784,48205,Hartley County,TX,0500000US48205,Comanche Peak Nuclear Power Plant,369.0,2430.0
33.1782312871,-99.7303000091,48207,Haskell County,TX,0500000US48207,Comanche Peak Nuclear Power Plant,128.0,2430.0
30.0581505603,-98.0310632636,48209,Hays County,TX,0500000US48209,South Texas Project,148.0,2708.6
35.8375699223,-100.270473266,48211,Hemphill County,TX,0500000US48211,Comanche Peak Nuclear Power Plant,283.0,2430.0
32.211900087,-95.8535779226,48213,Henderson County,TX,0500000US48213,Comanche Peak Nuclear Power Plant,113.0,2430.0
26.3967284864,-98.1810871979,48215,Hidalgo County,TX,0500000US48215,South Texas Project,211.0,2708.6
31.9906857305,-97.1324266998,48217,Hill County,TX,0500000US48217,Comanche Peak Nuclear Power Plant,44.0,2430.0
33.6076426857,-102.343197183,48219,Hockley County,TX,0500000US48219,Comanche Peak Nuclear Power Plant,279.0,2430.0
32.4299283238,-97.8322675076,48221,Hood County,TX,0500000US48221,Comanche Peak Nuclear Power Plant,9.0,2430.0
33.1495558982,-95.5639501637,48223,Hopkins County,TX,0500000US48223,Comanche Peak Nuclear Power Plant,142.0,2430.0
31.3177325566,-95.4226771526,48225,Houston County,TX,0500000US48225,Comanche Peak Nuclear Power Plant,154.0,2430.0
32.3061694988,-101.43550545,48227,Howard County,TX,0500000US48227,Comanche Peak Nuclear Power Plant,213.0,2430.0
31.4561406891,-105.386456079,48229,Hudspeth County,TX,0500000US48229,Comanche Peak Nuclear Power Plant,450.0,2430.0
33.1235953208,-96.0854546373,48231,Hunt County,TX,0500000US48231,Comanche Peak Nuclear Power Plant,114.0,2430.0
35.8400259746,-101.354699396,48233,Hutchinson County,TX,0500000US48233,Comanche Peak Nuclear Power Plant,319.0,2430.0
31.303925021,-100.982419275,48235,Irion County,TX,0500000US48235,Comanche Peak Nuclear Power Plant,200.0,2430.0
33.2334606021,-98.1724585828,48237,Jack County,TX,0500000US48237,Comanche Peak Nuclear Power Plant,68.0,2430.0
28.9542442328,-96.577680914,48239,Jackson County,TX,0500000US48239,South Texas Project,34.0,2708.6
30.7439606074,-94.0250850358,48241,Jasper County,TX,0500000US48241,River Bend Station,160.0,1035.9
30.7154778208,-104.140019787,48243,Jeff Davis County,TX,0500000US48243,Comanche Peak Nuclear Power Plant,390.0,2430.0
29.8537289242,-94.1534394591,48245,Jefferson County,TX,0500000US48245,South Texas Project,136.0,2708.6
27.0433971368,-98.6973050685,48247,Jim Hogg County,TX,0500000US48247,South Texas Project,202.0,2708.6
27.7313380332,-98.0898862446,48249,Jim Wells County,TX,0500000US48249,South Texas Project,144.0,2708.6
32.3790131031,-97.3663297978,48251,Johnson County,TX,0500000US48251,Comanche Peak Nuclear Power Plant,25.0,2430.0
32.7399038738,-99.8787442497,48253,Jones County,TX,0500000US48253,Comanche Peak Nuclear Power Plant,126.0,2430.0
28.9057389627,-97.8594018287,48255,Karnes County,TX,0500000US48255,South Texas Project,110.0,2708.6
32.5993157059,-96.287794573,48257,Kaufman County,TX,0500000US48257,Comanche Peak Nuclear Power Plant,90.0,2430.0
29.9446888715,-98.7115552055,48259,Kendall County,TX,0500000US48259,Comanche Peak Nuclear Power Plant,172.0,2430.0
26.9280228765,-97.636461158,48261,Kenedy County,TX,0500000US48261,South Texas Project,161.0,2708.6
33.1814152277,-100.777569383,48263,Kent County,TX,0500000US48263,Comanche Peak Nuclear Power Plant,184.0,2430.0
30.0614838052,-99.3501597562,48265,Kerr County,TX,0500000US48265,Comanche Peak Nuclear Power Plant,180.0,2430.0
30.4867787311,-99.7486955832,48267,Kimble County,TX,0500000US48267,Comanche Peak Nuclear Power Plant,171.0,2430.0
33.6164757788,-100.255850072,48269,King County,TX,0500000US48269,Comanche Peak Nuclear Power Plant,170.0,2430.0
29.3502075785,-100.417946618,48271,Kinney County,TX,0500000US48271,Comanche Peak Nuclear Power Plant,257.0,2430.0
27.4267108244,-97.6683877685,48273,Kleberg County,TX,0500000US48273,South Texas Project,137.0,2708.6
33.6061291442,-99.7414270482,48275,Knox County,TX,0500000US48275,Comanche Peak Nuclear Power Plant,145.0,2430.0
33.6672620503,-95.5712007054,48277,Lamar County,TX,0500000US48277,Comanche Peak Nuclear Power Plant,159.0,2430.0
34.0686230903,-102.351710486,48279,Lamb County,TX,0500000US48279,Comanche Peak Nuclear Power Plant,291.0,2430.0
31.1961909998,-98.2414446434,48281,Lampasas County,TX,0500000US48281,Comanche Peak Nuclear Power Plant,81.0,2430.0
28.3450693013,-99.0996626872,48283,La Salle County,TX,0500000US48283,South Texas Project,188.0,2708.6
29.3843544458,-96.9301524955,48285,Lavaca County,TX,0500000US48285,South Texas Project,67.0,2708.6
30.3106777835,-96.9657036787,48287,Lee County,TX,0500000US48287,South Texas Project,118.0,2708.6
31.2965068087,-95.9956906534,48289,Leon County,TX,0500000US48289,Comanche Peak Nuclear Power Plant,126.0,2430.0
30.1516119464,-94.8122103741,48291,Liberty County,TX,0500000US48291,South Texas Project,120.0,2708.6
31.5454641622,-96.5805297375,48293,Limestone County,TX,0500000US48293,Comanche Peak Nuclear Power Plant,88.0,2430.0
36.2777169084,-100.273115438,48295,Lipscomb County,TX,0500000US48295,Wolf Creek Generating Station,286.0,1267.7
28.3513711091,-98.124785649,48297,Live Oak County,TX,0500000US48297,South Texas Project,130.0,2708.6
30.7057400268,-98.6840973495,48299,Llano County,TX,0500000US48299,Comanche Peak Nuclear Power Plant,122.0,2430.0
31.8491922008,-103.579899078,48301,Loving County,TX,0500000US48301,Comanche Peak Nuclear Power Plant,341.0,2430.0
33.6102061227,-101.820545838,48303,Lubbock County,TX,0500000US48303,Comanche Peak Nuclear Power Plant,251.0,2430.0
33.1768244406,-101.816123837,48305,Lynn County,TX,0500000US48305,Comanche Peak Nuclear Power Plant,242.0,2430.0
31.1988711407,-99.3474783776,48307,McCulloch County,TX,0500000US48307,Comanche Peak Nuclear Power Plant,119.0,2430.0
31.5523801522,-97.2017864999,48309,McLennan County,TX,0500000US48309,Comanche Peak Nuclear Power Plant,62.0,2430.0
28.3526879602,-98.5678411195,48311,McMullen County,TX,0500000US48311,South Texas Project,156.0,2708.6
30.9655385978,-95.928410107,48313,Madison County,TX,0500000US48313,Comanche Peak Nuclear Power Plant,143.0,2430.0
32.7979817888,-94.3572221859,48315,Marion County,TX,0500000US48315,Arkansas Nuclear One,185.0,1845.0
32.3060301333,-101.951216779,48317,Martin County,TX,0500000US48317,Comanche Peak Nuclear Power Plant,243.0,2430.0
30.7177158024,-99.2261274236,48319,Mason County,TX,0500000US48319,Comanche Peak Nuclear Power Plant,138.0,2430.0
28.7856505535,-96.0039807574,48321,Matagorda County,TX,0500000US48321,South Texas Project,3.0,2708.6
28.7425901306,-100.314514171,48323,Maverick County,TX,0500000US48323,South Texas Project,258.0,2708.6
29.3556960535,-99.1101310166,48325,Medina County,TX,0500000US48325,South Texas Project,189.0,2708.6
30.8897820069,-99.8206358613,48327,Menard County,TX,0500000US48327,Comanche Peak Nuclear Power Plant,154.0,2430.0
31.8691599476,-102.031609284,48329,Midland County,TX,0500000US48329,Comanche Peak Nuclear Power Plant,250.0,2430.0
30.7863379319,-96.9768199136,48331,Milam County,TX,0500000US48331,Comanche Peak Nuclear Power Plant,115.0,2430.0
31.4951939674,-98.5954600939,48333,Mills County,TX,0500000US48333,Comanche Peak Nuclear Power Plant,73.0,2430.0
32.3062117521,-100.921228654,48335,Mitchell County,TX,0500000US48335,Comanche Peak Nuclear Power Plant,183.0,2430.0
33.6756265521,-97.7246531212,48337,Montague County,TX,0500000US48337,Comanche Peak Nuclear Power Plant,95.0,2430.0
30.3002128386,-95.5030137057,48339,Montgomery County,TX,0500000US48339,South Texas Project,109.0,2708.6
35.8376872526,-101.89292281,48341,Moore County,TX,0500000US48341,Comanche Peak Nuclear Power Plant,339.0,2430.0
33.1134825704,-94.7326503668,48343,Morris County,TX,0500000US48343,Arkansas Nuclear One,174.0,1845.0
34.0740947769,-100.779828967,48345,Motley County,TX,0500000US48345,Comanche Peak Nuclear Power Plant,212.0,2430.0
31.6159802631,-94.6158732578,48347,Nacogdoches County,TX,0500000US48347,Comanche Peak Nuclear Power Plant,192.0,2430.0
32.0469291804,-96.4724850654,48349,Navarro County,TX,0500000US48349,Comanche Peak Nuclear Power Plant,79.0,2430.0
30.7863091928,-93.7447410133,48351,Newton County,TX,0500000US48351,River Bend Station,143.0,1035.9
32.3034902579,-100.406052463,48353,Nolan County,TX,0500000US48353,Comanche Peak Nuclear Power Plant,153.0,2430.0
27.7350347565,-97.516253851,48355,Nueces County,TX,0500000US48355,South Texas Project,116.0,2708.6
36.2784137139,-100.815653969,48357,Ochiltree County,TX,0500000US48357,Wolf Creek Generating Station,313.0,1267.7
35.4050346181,-102.602870603,48359,Oldham County,TX,0500000US48359,Comanche Peak Nuclear Power Plant,350.0,2430.0
30.1213082966,-93.8938981104,48361,Orange County,TX,0500000US48361,River Bend Station,159.0,1035.9
32.7531803783,-98.31302138,48363,Palo Pinto County,TX,0500000US48363,Comanche Peak Nuclear Power Plant,44.0,2430.0
32.1623552365,-94.3056398565,48365,Panola County,TX,0500000US48365,Grand Gulf Nuclear Station,191.0,1440.0
32.777645813,-97.8050966636,48367,Parker County,TX,0500000US48367,Comanche Peak Nuclear Power Plant,33.0,2430.0
34.5301133129,-102.784538195,48369,Parmer County,TX,0500000US48369,Comanche Peak Nuclear Power Plant,327.0,2430.0
30.7810605096,-102.723570332,48371,Pecos County,TX,0500000US48371,Comanche Peak Nuclear Power Plant,309.0,2430.0
30.792719766,-94.8300248619,48373,Polk County,TX,0500000US48373,South Texas Project,156.0,2708.6
35.4012758182,-101.894004898,48375,Potter County,TX,0500000US48375,Comanche Peak Nuclear Power Plant,319.0,2430.0
29.99980267,-104.240521679,48377,Presidio County,TX,0500000US48377,Comanche Peak Nuclear Power Plant,413.0,2430.0
32.8703394239,-95.7933763474,48379,Rains County,TX,0500000US48379,Comanche Peak Nuclear Power Plant,123.0,2430.0
34.965857001,-101.896944529,48381,Randall County,TX,0500000US48381,Comanche Peak Nuclear Power Plant,300.0,2430.0
31.3661921291,-101.523008414,48383,Reagan County,TX,0500000US48383,Comanche Peak Nuclear Power Plant,229.0,2430.0
29.8317429384,-99.8221669212,48385,Real County,TX,0500000US48385,Comanche Peak Nuclear Power Plant,209.0,2430.0
33.6206818158,-95.0503607355,48387,Red River County,TX,0500000US48387,Arkansas Nuclear One,156.0,1845.0
31.3231861567,-103.693167266,48389,Reeves County,TX,0500000US48389,Comanche Peak Nuclear Power Plant,353.0,2430.0
28.3215753001,-97.1595214632,48391,Refugio County,TX,0500000US48391,South Texas Project,75.0,2708.6
35.8384916737,-100.813444084,48393,Roberts County,TX,0500000US48393,Comanche Peak Nuclear Power Plant,300.0,2430.0
31.0270650231,-96.5127823741,48395,Robertson County,TX,0500000US48395,Comanche Peak Nuclear Power Plant,115.0,2430.0
32.8977580696,-96.407781044,48397,Rockwall County,TX,0500000US48397,Comanche Peak Nuclear Power Plant,90.0,2430.0
31.8310952481,-99.9762313036,48399,Runnels County,TX,0500000US48399,Comanche Peak Nuclear Power Plant,132.0,2430.0
32.1077245005,-94.7618791398,48401,Rusk County,TX,0500000US48401,Comanche Peak Nuclear Power Plant,177.0,2430.0
31.3431998626,-93.8518024149,48403,Sabine County,TX,0500000US48403,River Bend Station,155.0,1035.9
31.3942193486,-94.1681932369,48405,San Augustine County,TX,0500000US48405,River Bend Station,173.0,1035.9
30.5795335845,-95.1669012009,48407,San Jacinto County,TX,0500000US48407,South Texas Project,134.0,2708.6
28.0087830727,-97.5182740096,48409,San Patricio County,TX,0500000US48409,South Texas Project,105.0,2708.6
31.1551977348,-98.8175760649,48411,San Saba County,TX,0500000US48411,Comanche Peak Nuclear Power Plant,100.0,2430.0
30.8974526088,-100.538546044,48413,Schleicher County,TX,0500000US48413,Comanche Peak Nuclear Power Plant,189.0,2430.0
32.7463149294,-100.916407078,48415,Scurry County,TX,0500000US48415,Comanche Peak Nuclear Power Plant,185.0,2430.0
32.7359728732,-99.3540669412,48417,Shackelford County,TX,0500000US48417,Comanche Peak Nuclear Power Plant,96.0,2430.0
31.7924089362,-94.1450175185,48419,Shelby County,TX,0500000US48419,River Bend Station,181.0,1035.9
36.2776668644,-101.893467006,48421,Sherman County,TX,0500000US48421,Comanche Peak Nuclear Power Plant,361.0,2430.0
32.3750354288,-95.2691826825,48423,Smith County,TX,0500000US48423,Comanche Peak Nuclear Power Plant,147.0,2430.0
32.2222882576,-97.7743353973,48425,Somervell County,TX,0500000US48425,Comanche Peak Nuclear Power Plant,5.0,2430.0
26.5621530438,-98.7383995925,48427,Starr County,TX,0500000US48427,South Texas Project,226.0,2708.6
32.7358650208,-98.8361731572,48429,Stephens County,TX,0500000US48429,Comanche Peak Nuclear Power Plant,68.0,2430.0
31.8278792017,-101.050008039,48431,Sterling County,TX,0500000US48431,Comanche Peak Nuclear Power Plant,194.0,2430.0
33.1791243873,-100.253305507,48433,Stonewall County,TX,0500000US48433,Comanche Peak Nuclear Power Plant,156.0,2430.0
30.4982930281,-100.538187495,48435,Sutton County,TX,0500000US48435,Comanche Peak Nuclear Power Plant,204.0,2430.0
34.5303849906,-101.735026846,48437,Swisher County,TX,0500000US48437,Comanche Peak Nuclear Power Plant,275.0,2430.0
32.7715559666,-97.291239244,48439,Tarrant County,TX,0500000US48439,Comanche Peak Nuclear Power Plant,44.0,2430.0
32.3014720068,-99.8901220928,48441,Taylor County,TX,0500000US48441,Comanche Peak Nuclear Power Plant,123.0,2430.0
30.2249615668,-102.07648647,48443,Terrell County,TX,0500000US48443,Comanche Peak Nuclear Power Plant,291.0,2430.0
33.1738126593,-102.335196551,48445,Terry County,TX,0500000US48445,Comanche Peak Nuclear Power Plant,271.0,2430.0
33.1774899421,-99.2123698529,48447,Throckmorton County,TX,0500000US48447,Comanche Peak Nuclear Power Plant,103.0,2430.0
33.2166030364,-94.9656722276,48449,Titus County,TX,0500000US48449,Arkansas Nuclear One,175.0,1845.0
31.404399317,-100.462072838,48451,Tom Green County,TX,0500000US48451,Comanche Peak Nuclear Power Plant,169.0,2430.0
30.3346942825,-97.7819489614,48453,Travis County,TX,0500000US48453,Comanche Peak Nuclear Power Plant,136.0,2430.0
31.0888152015,-95.1355105473,48455,Trinity County,TX,0500000US48455,South Texas Project,168.0,2708.6
30.7712321484,-94.3765939282,48457,Tyler County,TX,0500000US48457,South Texas Project,169.0,2708.6
32.7362765372,-94.9414845344,48459,Upshur County,TX,0500000US48459,Comanche Peak Nuclear Power Plant,168.0,2430.0
31.3687302289,-102.043034893,48461,Upton County,TX,0500000US48461,Comanche Peak Nuclear Power Plant,258.0,2430.0
29.3573361783,-99.7622052768,48463,Uvalde County,TX,0500000US48463,South Texas Project,228.0,2708.6
29.8929601366,-101.151715198,48465,Val Verde County,TX,0500000US48465,Comanche Peak Nuclear Power Plant,259.0,2430.0
32.5637166985,-95.83651612,48467,Van Zandt County,TX,0500000US48467,Comanche Peak Nuclear Power Plant,115.0,2430.0
28.7963514929,-96.971525279,48469,Victoria County,TX,0500000US48469,South Texas Project,56.0,2708.6
30.7390448597,-95.5722839299,48471,Walker County,TX,0500000US48471,South Texas Project,137.0,2708.6
30.010805099,-95.9876533263,48473,Waller County,TX,0500000US48473,South Texas Project,84.0,2708.6
31.5094655501,-103.102425237,48475,Ward County,TX,0500000US48475,Comanche Peak Nuclear Power Plant,317.0,2430.0
30.2145304261,-96.4034437639,48477,Washington County,TX,0500000US48477,South Texas Project,100.0,2708.6
27.7610624301,-99.3315653042,48479,Webb County,TX,0500000US48479,South Texas Project,212.0,2708.6
29.2778616455,-96.2221042394,48481,Wharton County,TX,0500000US48481,South Texas Project,35.0,2708.6
35.4012788062,-100.269647513,48483,Wheeler County,TX,0500000US48483,Comanche Peak Nuclear Power Plant,257.0,2430.0
33.9879970441,-98.7035507511,48485,Wichita County,TX,0500000US48485,Comanche Peak Nuclear Power Plant,128.0,2430.0
34.0807261331,-99.2410547627,48487,Wilbarger County,TX,0500000US48487,Comanche Peak Nuclear Power Plant,149.0,2430.0
26.4769663387,-97.5916576336,48489,Willacy County,TX,0500000US48489,South Texas Project,186.0,2708.6
30.6480415096,-97.6007621039,48491,Williamson County,TX,0500000US48491,Comanche Peak Nuclear Power Plant,115.0,2430.0
29.17400609,-98.0865732835,48493,Wilson County,TX,0500000US48493,South Texas Project,126.0,2708.6
31.8500445654,-103.048169055,48495,Winkler County,TX,0500000US48495,Comanche Peak Nuclear Power Plant,310.0,2430.0
33.2158995718,-97.6544621205,48497,Wise County,TX,0500000US48497,Comanche Peak Nuclear Power Plant,64.0,2430.0
32.7864051416,-95.3820619748,48499,Wood County,TX,0500000US48499,Comanche Peak Nuclear Power Plant,144.0,2430.0
33.172974606,-102.827796072,48501,Yoakum County,TX,0500000US48501,Comanche Peak Nuclear Power Plant,299.0,2430.0
33.1766957792,-98.6877665573,48503,Young County,TX,0500000US48503,Comanche Peak Nuclear Power Plant,80.0,2430.0
27.0007781554,-99.1686127905,48505,Zapata County,TX,0500000US48505,South Texas Project,227.0,2708.6
28.8662114221,-99.7605956717,48507,Zavala County,TX,0500000US48507,South Texas Project,225.0,2708.6
38.3570143624,-113.235717851,49001,Beaver County,UT,0500000US49001,Palo Verde Nuclear Generating Station,344.0,4209.6
41.5210180281,-113.082022662,49003,Box Elder County,UT,0500000US49003,Columbia Generating Station,462.0,1200.0
41.7224295706,-111.743622083,49005,Cache County,UT,0500000US49005,Columbia Generating Station,499.0,1200.0
39.6481383656,-110.588798086,49007,Carbon County,UT,0500000US49007,Palo Verde Nuclear Generating Station,451.0,4209.6
40.887287897,-109.507612097,49009,Daggett County,UT,0500000US49009,Palo Verde Nuclear Generating Station,550.0,4209.6
40.9900687168,-112.111371277,49011,Davis County,UT,0500000US49011,Columbia Generating Station,522.0,1200.0
40.2982423213,-110.42518446,49013,Duchesne County,UT,0500000US49013,Palo Verde Nuclear Generating Station,496.0,4209.6
38.9967401872,-110.700630808,49015,Emery County,UT,0500000US49015,Palo Verde Nuclear Generating Station,406.0,4209.6
37.8549014253,-111.443134948,49017,Garfield County,UT,0500000US49017,Palo Verde Nuclear Generating Station,319.0,4209.6
38.981944957,-109.569833712,49019,Grand County,UT,0500000US49019,Palo Verde Nuclear Generating Station,428.0,4209.6
37.8591931317,-113.289465841,49021,Iron County,UT,0500000US49021,Palo Verde Nuclear Generating Station,310.0,4209.6
39.7027072964,-112.784789329,49023,Juab County,UT,0500000US49023,Palo Verde Nuclear Generating Station,436.0,4209.6
37.2850993946,-111.887766252,49025,Kane County,UT,0500000US49025,Palo Verde Nuclear Generating Station,275.0,4209.6
39.0732871864,-113.10069891,49027,Millard County,UT,0500000US49027,Palo Verde Nuclear Generating Station,393.0,4209.6
41.0893204311,-111.573150356,49029,Morgan County,UT,0500000US49029,Columbia Generating Station,536.0,1200.0
38.3366204607,-112.127186525,49031,Piute County,UT,0500000US49031,Palo Verde Nuclear Generating Station,344.0,4209.6
41.6322534258,-111.244509797,49033,Rich County,UT,0500000US49033,Columbia Generating Station,522.0,1200.0
40.6673139262,-111.923601307,49035,Salt Lake County,UT,0500000US49035,Palo Verde Nuclear Generating Station,506.0,4209.6
37.6259310585,-109.804623139,49037,San Juan County,UT,0500000US49037,Palo Verde Nuclear Generating Station,340.0,4209.6
39.3739160769,-111.576354881,49039,Sanpete County,UT,0500000US49039,Palo Verde Nuclear Generating Station,420.0,4209.6
38.7477765207,-111.804508601,49041,Sevier County,UT,0500000US49041,Palo Verde Nuclear Generating Station,375.0,4209.6
40.8681663764,-110.955893455,49043,Summit County,UT,0500000US49043,Palo Verde Nuclear Generating Station,527.0,4209.6
40.4487493593,-113.131090626,49045,Tooele County,UT,0500000US49045,Palo Verde Nuclear Generating Station,488.0,4209.6
40.1247748425,-109.51864842,49047,Uintah County,UT,0500000US49047,Palo Verde Nuclear Generating Station,501.0,4209.6
40.1199573141,-111.670334914,49049,Utah County,UT,0500000US49049,Palo Verde Nuclear Generating Station,470.0,4209.6
40.3307738015,-111.16818403,49051,Wasatch County,UT,0500000US49051,Palo Verde Nuclear Generating Station,489.0,4209.6
37.2804061385,-113.504711207,49053,Washington County,UT,0500000US49053,Palo Verde Nuclear Generating Station,271.0,4209.6
38.3243487435,-110.903793031,49055,Wayne County,UT,0500000US49055,Palo Verde Nuclear Generating Station,358.0,4209.6
41.2698430321,-111.913383934,49057,Weber County,UT,0500000US49057,Columbia Generating Station,515.0,1200.0
44.0309090144,-73.1409413698,50001,Addison County,VT,0500000US50001,Seabrook Station,139.0,1242.0
43.0354526887,-73.0929606243,50003,Bennington County,VT,0500000US50003,Seabrook Station,114.0,1242.0
44.464696712,-72.1022211883,50005,Caledonia County,VT,0500000US50005,Seabrook Station,125.0,1242.0
44.4609805861,-73.0809205876,50007,Chittenden County,VT,0500000US50007,Seabrook Station,155.0,1242.0
44.7279402249,-71.7361943775,50009,Essex County,VT,0500000US50009,Seabrook Station,134.0,1242.0
44.8575139984,-72.9120265429,50011,Franklin County,VT,0500000US50011,Seabrook Station,170.0,1242.0
44.7968254915,-73.2948285063,50013,Grand Isle County,VT,0500000US50013,James A. FitzPatrick Nuclear Power Plant,178.0,883.3
44.6057305617,-72.6414291047,50015,Lamoille County,VT,0500000US50015,Seabrook Station,148.0,1242.0
44.0056617687,-72.3768216078,50017,Orange County,VT,0500000US50017,Seabrook Station,108.0,1242.0
44.8288090199,-72.2438064213,50019,Orleans County,VT,0500000US50019,Seabrook Station,150.0,1242.0
43.5800915709,-73.0366087399,50021,Rutland County,VT,0500000US50021,Seabrook Station,120.0,1242.0
44.2733844798,-72.6149783508,50023,Washington County,VT,0500000US50023,Seabrook Station,130.0,1242.0
42.990603511,-72.7137985374,50025,Windham County,VT,0500000US50025,Seabrook Station,95.0,1242.0
43.5800235908,-72.5861605978,50027,Windsor County,VT,0500000US50027,Seabrook Station,99.0,1242.0
37.7649390453,-75.7565570848,51001,Accomack County,VA,0500000US51001,Calvert Cliffs Nuclear Power Plant,59.0,1850.4
38.0228983556,-78.5566760673,51003,Albemarle County,VA,0500000US51003,North Anna Power Station,42.0,1960.4
37.7877775498,-80.0061751875,51005,Alleghany County,VA,0500000US51005,North Anna Power Station,122.0,1960.4
37.3360260406,-77.9761379333,51007,Amelia County,VA,0500000US51007,North Anna Power Station,51.0,1960.4
37.6047919172,-79.1451431275,51009,Amherst County,VA,0500000US51009,North Anna Power Station,80.0,1960.4
37.3723568684,-78.8125507413,51011,Appomattox County,VA,0500000US51011,North Anna Power Station,73.0,1960.4
38.8785834577,-77.1009715341,51013,Arlington County,VA,0500000US51013,Calvert Cliffs Nuclear Power Plant,47.0,1850.4
38.1644265021,-79.1338544675,51015,Augusta County,VA,0500000US51015,North Anna Power Station,73.0,1960.4
38.0586888264,-79.7410619159,51017,Bath County,VA,0500000US51017,North Anna Power Station,106.0,1960.4
37.3151524068,-79.5241721318,51019,Bedford County,VA,0500000US51019,North Anna Power Station,108.0,1960.4
37.1339863881,-81.1302139229,51021,Bland County,VA,0500000US51021,McGuire Nuclear Station,118.0,2440.6
37.5571191153,-79.8123170828,51023,Botetourt County,VA,0500000US51023,North Anna Power Station,116.0,1960.4
36.7647498967,-77.8590299644,51025,Brunswick County,VA,0500000US51025,Surry Power Station,70.0,1695.0
37.2666155974,-82.0360146573,51027,Buchanan County,VA,0500000US51027,McGuire Nuclear Station,140.0,2440.6
37.5722077541,-78.5287073251,51029,Buckingham County,VA,0500000US51029,North Anna Power Station,53.0,1960.4
37.205360404,-79.0965107022,51031,Campbell County,VA,0500000US51031,North Anna Power Station,93.0,1960.4
38.0267183008,-77.3470467441,51033,Caroline County,VA,0500000US51033,North Anna Power Station,24.0,1960.4
36.7315540772,-80.733902516,51035,Carroll County,VA,0500000US51035,McGuire Nuclear Station,91.0,2440.6
37.3543505785,-77.0591277659,51036,Charles City County,VA,0500000US51036,Surry Power Station,24.0,1695.0
37.0116206611,-78.6616435866,51037,Charlotte County,VA,0500000US51037,North Anna Power Station,87.0,1960.4
37.378523092,-77.5869258358,51041,Chesterfield County,VA,0500000US51041,North Anna Power Station,48.0,1960.4
39.1123184538,-77.9966807915,51043,Clarke County,VA,0500000US51043,North Anna Power Station,74.0,1960.4
37.4817063904,-80.2113954217,51045,Craig County,VA,0500000US51045,North Anna Power Station,138.0,1960.4
38.4860376265,-77.955819263,51047,Culpeper County,VA,0500000US51047,North Anna Power Station,31.0,1960.4
37.5121196812,-78.2449450925,51049,Cumberland County,VA,0500000US51049,North Anna Power Station,45.0,1960.4
37.1257911242,-82.350353152,51051,Dickenson County,VA,0500000US51051,McGuire Nuclear Station,141.0,2440.6
37.0759383564,-77.6322882986,51053,Dinwiddie County,VA,0500000US51053,Surry Power Station,52.0,1695.0
37.9390693081,-76.9408852763,51057,Essex County,VA,0500000US51057,Calvert Cliffs Nuclear Power Plant,44.0,1850.4
38.8345659231,-77.2762195686,51059,Fairfax County,VA,0500000US51059,Calvert Cliffs Nuclear Power Plant,53.0,1850.4
38.7386464353,-77.8092394301,51061,Fauquier County,VA,0500000US51061,North Anna Power Station,47.0,1960.4
36.9316012682,-80.3625657303,51063,Floyd County,VA,0500000US51063,McGuire Nuclear Station,109.0,2440.6
37.8418945509,-78.2771863744,51065,Fluvanna County,VA,0500000US51065,North Anna Power Station,31.0,1960.4
36.9919552301,-79.8810638666,51067,Franklin County,VA,0500000US51067,Shearon Harris Nuclear Power Plant,107.0,950.9
39.2045833383,-78.2625471123,51069,Frederick County,VA,0500000US51069,North Anna Power Station,83.0,1960.4
37.3142565856,-80.702936854,51071,Giles County,VA,0500000US51071,McGuire Nuclear Station,131.0,2440.6
37.4012086268,-76.5229667418,51073,Gloucester County,VA,0500000US51073,Surry Power Station,19.0,1695.0
37.7216505795,-77.9158559223,51075,Goochland County,VA,0500000US51075,North Anna Power Station,24.0,1960.4
36.6565173634,-81.2248910808,51077,Grayson County,VA,0500000US51077,McGuire Nuclear Station,86.0,2440.6
38.297620662,-78.4668692674,51079,Greene County,VA,0500000US51079,North Anna Power Station,40.0,1960.4
36.6758560817,-77.5595928743,51081,Greensville County,VA,0500000US51081,Surry Power Station,58.0,1695.0
36.7669858485,-78.9366028156,51083,Halifax County,VA,0500000US51083,Shearon Harris Nuclear Power Plant,78.0,950.9
37.7601394811,-77.4911573271,51085,Hanover County,VA,0500000US51085,North Anna Power Station,26.0,1960.4
37.5380074268,-77.405844847,51087,Henrico County,VA,0500000US51087,North Anna Power Station,42.0,1960.4
36.6827726796,-79.873952503,51089,Henry County,VA,0500000US51089,Shearon Harris Nuclear Power Plant,89.0,950.9
38.3623255596,-79.5685441465,51091,Highland County,VA,0500000US51091,North Anna Power Station,99.0,1960.4
36.906729139,-76.7091264828,51093,Isle of Wight County,VA,0500000US51093,Surry Power Station,18.0,1695.0
37.3133053,-76.7738000898,51095,James City County,VA,0500000US51095,Surry Power Station,11.0,1695.0
37.7186360945,-76.8952824642,51097,King and Queen County,VA,0500000US51097,Surry Power Station,40.0,1695.0
38.2737274749,-77.1564526995,51099,King George County,VA,0500000US51099,North Anna Power Station,37.0,1960.4
37.7065960005,-77.0885455088,51101,King William County,VA,0500000US51101,Surry Power Station,43.0,1695.0
37.7017152151,-76.4202298099,51103,Lancaster County,VA,0500000US51103,Surry Power Station,40.0,1695.0
36.7054264259,-83.1286182436,51105,Lee County,VA,0500000US51105,Watts Bar Nuclear Plant,120.0,2539.8
